block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
102;sgemm;kernel.c:54-55;95.54;9.85;;;;;;
105;sgemm;kernel.c:54-55;1.65;0.17;;;;;;
106;sgemm;kernel.c:54-55;0.78;0.08;;;;;;
99;sgemm;kernel.c:50-54;0.44;0.04;;;;;;
33;sgemm;;0.39;0.04;;;;;;
98;sgemm;kernel.c:54-54;0.24;0.02;;;;;;
96;sgemm;kernel.c:54-54;0.1;0.01;;;;;;
