function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
7;sgemm;baseline;kernel.c:50-58;74.47;4.37;4.38;4.38;4.38;0;1;"100,0,0,0,0,0,0,0,0,0";
236;libc-2.31.so;random_r;;8.94;0.52;0.52;0.52;0.52;0;1;"0,0,0,0,0,0,0,0,0,100";
6;sgemm;main;;7.49;0.44;0.44;0.44;0.44;0;1;"100,0,0,0,0,0,0,0,0,0";
232;libc-2.31.so;random;;6.04;0.35;0.35;0.35;0.35;0;1;"0,0,0,0,0,0,0,0,0,100";
237;libc-2.31.so;rand;;2.89;0.17;0.17;0.17;0.17;0;1;"0,0,0,0,0,0,0,0,0,100";
0;sgemm;Unknown function;;0.17;0.01;0.01;0.01;0.01;0;1;"100,0,0,0,0,0,0,0,0,0";
