loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2;sgemm;baseline;7;kernel.c:54-55;Innermost;97.67;18.2;18.2;18.2;18.2;0;1;
1;sgemm;baseline;7;kernel.c:54-55;Innermost;0.94;0.17;0.17;0.17;0.17;0;1;
0;sgemm;baseline;7;kernel.c:53-55;Outermost;0.67;0.12;0.13;0.13;0.13;0;1;
8;sgemm;main;8;driver_mesure.c:16-17;Innermost;0.21;0.04;0.04;0.04;0.04;0;1;
