Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0;99.87;0;2367;0;0.13;0;0;0;11.83;0;0;
knl07;_ALL;_ALL;0;99.87;0;2367;0;0.13;0;0;0;11.83;0;0;
knl07;212741;_ALL;0;99.87;0;2367;0;0.13;0;0;0;11.83;0;0;
knl07;212741;212741;0;99.87;0;2367;0;0.13;0;0;0;11.83;0;0;
