block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
100;sgemm;kernel.c:54-55;67.83;4.09;;;;;;
33;sgemm;;12.77;0.77;;;;;;
103;sgemm;kernel.c:54-55;0.41;0.02;;;;;;
30;sgemm;;0.41;0.02;;;;;;
32;sgemm;;0.25;0.01;;;;;;
101;sgemm;kernel.c:54-54;0.17;0.01;;;;;;
31;sgemm;;0.17;0.01;;;;;;
98;sgemm;kernel.c:50-54;0.08;0;;;;;;
39;sgemm;;0.08;0;;;;;;
