Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.25;82.26;0;1178;0;17.49;0;0;0;5.89;0;0;
knl07;_ALL;_ALL;0.25;82.26;0;1178;0;17.49;0;0;0;5.89;0;0;
knl07;222874;_ALL;0.25;82.26;0;1178;0;17.49;0;0;0;5.89;0;0;
knl07;222874;222874;0.25;82.26;0;1178;0;17.49;0;0;0;5.89;0;0;
