block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
91;sgemm;kernel.c:54-55;96.12;29.24;;;;;;
94;sgemm;kernel.c:55-55;2.56;0.78;;;;;;
89;sgemm;kernel.c:54-54;0.58;0.17;;;;;;
93;sgemm;kernel.c:53-53;0.44;0.13;;;;;;
88;sgemm;kernel.c:54-54;0.1;0.03;;;;;;
90;sgemm;kernel.c:55-55;0.08;0.02;;;;;;
92;sgemm;kernel.c:55-55;0.07;0.02;;;;;;
55;sgemm;;0.03;0.01;;;;;;
