block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
41;sgemm;kernel.c:54-55;98.46;21.46;21.46;21.46;21.46;0;1;
47;sgemm;kernel.c:54-55;0.73;0.16;0.16;0.16;0.16;0;1;
85;sgemm;driver_mesure.c:16-17;0.21;0.04;0.04;0.04;0.04;0;1;
34;sgemm;kernel.c:54-54;0.16;0.04;0.04;0.04;0.04;0;1;
38;sgemm;kernel.c:54-54;0.05;0.01;0.01;0.01;0.01;0;1;
42;sgemm;kernel.c:54-54;0.05;0.01;0.01;0.01;0.01;0;1;
31;sgemm;kernel.c:54-54;0.02;0;0;0;0;0;1;
36;sgemm;kernel.c:54-54;0.02;0;0;0;0;0;1;
46;sgemm;kernel.c:54-54;0.02;0;0;0;0;0;1;
