loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sgemm;baseline;8;kernel.c:54-55;Innermost;98.46;21.46;;;;;;
2;sgemm;baseline;8;kernel.c:54-55;Innermost;0.73;0.16;;;;;;
1;sgemm;baseline;8;kernel.c:53-55;Outermost;0.32;0.07;;;;;;
8;sgemm;main;9;driver_mesure.c:16-17;Innermost;0.21;0.04;;;;;;
