block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
91;sgemm;kernel.c:54-55;96.57;29.43;;;;;;
94;sgemm;kernel.c:55-55;2.41;0.73;;;;;;
89;sgemm;kernel.c:54-54;0.41;0.12;;;;;;
93;sgemm;kernel.c:53-53;0.31;0.09;;;;;;
88;sgemm;kernel.c:54-54;0.13;0.04;;;;;;
92;sgemm;kernel.c:55-55;0.07;0.02;;;;;;
90;sgemm;kernel.c:55-55;0.05;0.01;;;;;;
85;sgemm;kernel.c:50-53;0.02;0;;;;;;
95;sgemm;kernel.c:53-53;0.02;0;;;;;;
