block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
97;sgemm;kernel.c:54-55;98.61;15.29;15.29;15.29;15.29;0;1;
101;sgemm;kernel.c:54-55;0.39;0.06;0.06;0.06;0.06;0;1;
99;sgemm;kernel.c:54-55;0.23;0.03;0.03;0.03;0.03;0;1;
33;sgemm;;0.13;0.02;0.02;0.02;0.02;0;1;
32;sgemm;;0.06;0.01;0.01;0.01;0.01;0;1;
31;sgemm;;0.06;0.01;0.01;0.01;0.01;0;1;
111;sgemm;kernel.c:53-53;0.03;0;0;0;0;0;1;
28;sgemm;;0.03;0;0;0;0;0;1;
