Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.02;99.58;0;22740;0;0.4;0;0;0;113.7;0;0;
knl07;_ALL;_ALL;0.02;99.58;0;22740;0;0.4;0;0;0;113.7;0;0;
knl07;195171;_ALL;0.02;99.58;0;22740;0;0.4;0;0;0;113.7;0;0;
knl07;195171;195171;0.02;99.58;0;22740;0;0.4;0;0;0;113.7;0;0;
