loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2;sgemm;baseline;7;kernel.c:54-55;Innermost;97.13;17.24;;;;;;
1;sgemm;baseline;7;kernel.c:54-55;Innermost;1.61;0.28;;;;;;
0;sgemm;baseline;7;kernel.c:53-55;Outermost;0.56;0.1;;;;;;
8;sgemm;main;8;driver_mesure.c:16-17;Innermost;0.14;0.02;;;;;;
