function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
7;sgemm;baseline;kernel.c:50-58;99.3;17.62;17.62;17.62;17.62;0;1;"100,0,0,0,0,0,0,0,0,0";
236;libc-2.31.so;random_r;;0.31;0.05;0.05;0.05;0.05;0;1;"0,0,0,0,0,0,0,0,0,100";
232;libc-2.31.so;random;;0.23;0.04;0.04;0.04;0.04;0;1;"0,0,0,0,0,0,0,0,0,100";
8;sgemm;main;driver_mesure.c:15-93,stdlib.h:363-363;0.14;0.02;0.02;0.02;0.02;0;1;"100,0,0,0,0,0,0,0,0,0";
0;sgemm;Unknown function;;0.03;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
