Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.02;99.98;0;4775;0;0;0;0;0;23.87;0;0;
knl07;_ALL;_ALL;0.02;99.98;0;4775;0;0;0;0;0;23.87;0;0;
knl07;225107;_ALL;0.02;99.98;0;4775;0;0;0;0;0;23.87;0;0;
knl07;225107;225107;0.02;99.98;0;4775;0;0;0;0;0;23.87;0;0;
