block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
91;sgemm;;99.04;94.3;94.31;94.31;94.31;0;1;
55;sgemm;;0.19;0.18;0.18;0.18;0.18;0;1;
89;sgemm;;0.09;0.08;0.08;0.08;0.08;0;1;
93;sgemm;;0.04;0.04;0.04;0.04;0.04;0;1;
88;sgemm;;0.03;0.03;0.03;0.03;0.03;0;1;
54;sgemm;;0.01;0.01;0.01;0.01;0.01;0;1;
68;sgemm;;0.01;0.01;0.01;0.01;0.01;0;1;
95;sgemm;;0.01;0;0;0;0;0;1;
90;sgemm;;0.01;0;0;0;0;0;1;
46;sgemm;;0.01;0;0;0;0;0;1;
