block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
91;sgemm;;99.06;94.44;94.44;94.44;94.44;0;1;
55;sgemm;;0.14;0.13;0.13;0.13;0.13;0;1;
89;sgemm;;0.08;0.07;0.08;0.08;0.08;0;1;
88;sgemm;;0.05;0.04;0.04;0.04;0.04;0;1;
93;sgemm;;0.02;0.02;0.02;0.02;0.02;0;1;
92;sgemm;;0.02;0.02;0.01;0.01;0.01;0;1;
95;sgemm;;0.01;0;0;0;0;0;1;
54;sgemm;;0.01;0;0;0;0;0;1;
46;sgemm;;0.01;0;0;0;0;0;1;
