Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0;99.29;0;2243;0;0.71;0;0;0;11.22;0;0;
lucasPc;_ALL;_ALL;0;99.29;0;2243;0;0.71;0;0;0;11.22;0;0;
lucasPc;29298;_ALL;0;99.29;0;2243;0;0.71;0;0;0;11.22;0;0;
lucasPc;29298;29298;0;99.29;0;2243;0;0.71;0;0;0;11.22;0;0;
