Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0;99.9;0;1962;0;0.1;0;0;0;9.81;0;0;
knl07;_ALL;_ALL;0;99.9;0;1962;0;0.1;0;0;0;9.81;0;0;
knl07;225821;_ALL;0;99.9;0;1962;0;0.1;0;0;0;9.81;0;0;
knl07;225821;225821;0;99.9;0;1962;0;0.1;0;0;0;9.81;0;0;
