block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
91;sgemm;kernel.c:54-55;91.79;9;;;;;;
94;sgemm;kernel.c:55-55;3.47;0.34;;;;;;
89;sgemm;kernel.c:54-54;1.89;0.18;;;;;;
93;sgemm;kernel.c:53-53;1.53;0.15;;;;;;
88;sgemm;kernel.c:54-54;0.41;0.04;;;;;;
90;sgemm;kernel.c:55-55;0.41;0.04;;;;;;
92;sgemm;kernel.c:55-55;0.25;0.02;;;;;;
55;sgemm;;0.1;0.01;;;;;;
95;sgemm;kernel.c:53-53;0.05;0;;;;;;
