loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
7;nbody.g;move_particles._omp_fn.0;10;;Innermost;93.09;0.88;;;;;;
5;nbody.g;move_particles._omp_fn.0;10;;Innermost;4.26;0.04;;;;;;
8;nbody.g;move_particles._omp_fn.0;10;;Outermost;0.53;0;;;;;;
