loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
7;nbody.g;move_particles._omp_fn.0;10;;Innermost;93.5;0.88;0.87;0.88;0.88;0.62876188755035;10;
5;nbody.g;move_particles._omp_fn.0;10;;Innermost;4;0.04;0.03;0.04;0.04;0.57569736242294;10;
2;nbody.g;init._omp_fn.0;8;;Single;0.11;0;0;0;0;0.0020114162471145;2;
4;nbody.g;move_particles._omp_fn.1;9;;Single;0.05;0;0;0;0;0;1;
