block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
97;sgemm;kernel.c:54-55;98.7;29.33;;;;;;
99;sgemm;kernel.c:54-55;0.86;0.25;;;;;;
96;sgemm;kernel.c:50-54;0.2;0.06;;;;;;
111;sgemm;kernel.c:53-53;0.07;0.02;;;;;;
98;sgemm;kernel.c:50-50;0.05;0.01;;;;;;
33;sgemm;;0.03;0.01;;;;;;
73;sgemm;;0.02;0;;;;;;
74;sgemm;;0.02;0;;;;;;
