loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
8;sgemm;baseline;10;kernel.c:54-55;Innermost;67.76;4.14;4.14;4.14;4.14;0;1;
0;sgemm;init_matrice;6;;Innermost;12.6;0.77;0.77;0.77;0.77;0;1;
9;sgemm;baseline;10;kernel.c:50-55;Outermost;1.15;0.07;0.07;0.07;0.07;0;1;
6;sgemm;main;9;;Outermost;0.08;0;0.01;0.01;0.01;0;1;
