Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.01;99.79;0;44421.99;0;0.2;0;0;0;222.11;0;0;
knl07;_ALL;_ALL;0.01;99.79;0;44421.99;0;0.2;0;0;0;222.11;0;0;
knl07;182067;_ALL;0.01;99.79;0;44421.99;0;0.2;0;0;0;222.11;0;0;
knl07;182067;182067;0.01;99.79;0;44421.99;0;0.2;0;0;0;222.11;0;0;
