loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
8;sgemm;baseline;10;;Innermost;99.51;221.03;;;;;;
0;sgemm;init_matrice;6;;Innermost;0.19;0.42;;;;;;
9;sgemm;baseline;10;;Outermost;0.08;0.17;;;;;;
5;sgemm;main;9;;Innermost;0;0.01;;;;;;
