function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
10;sgemm;baseline;kernel.c:50-58;67.27;3.89;3.89;3.89;3.89;0;1;"100,0,0,0,0,0,0,0,0,0";
6;sgemm;init_matrice;;12.21;0.7;0.7;0.7;0.7;0;1;"100,0,0,0,0,0,0,0,0,0";
236;libc-2.31.so;random_r;;11.34;0.66;0.65;0.65;0.65;0;1;"0,0,0,0,0,0,0,0,0,100";
232;libc-2.31.so;random;;6.15;0.35;0.35;0.35;0.35;0;1;"0,0,0,0,0,0,0,0,0,100";
237;libc-2.31.so;rand;;2.68;0.16;0.15;0.15;0.15;0;1;"0,0,0,0,0,0,0,0,0,100";
16;sgemm;.plt.sec@start;;0.26;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
0;sgemm;Unknown function;;0.09;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
